2010,2011,2012,2013,2014,2015,2016,2017
63.620853,63.36605,60.844463,59.678005,54.175983,57.077442,56.128086,58.591747
67.44559,70.26952,65.78478,63.79881,57.556747,59.735004,56.474323,65.71116
73.18003,74.00958,68.452934,70.99077,59.255768,59.764202,54.222153,64.55865
73.20935,75.101326,69.32401,68.9265,60.164185,58.836037,54.025757,68.21283
64.51978,61.10344,65.70253,65.34256,56.503296,54.324142,55.86497,57.436157
69.04236,67.833374,62.8514,65.77333,56.958084,57.42253,54.90579,59.777115
65.001976,62.556942,63.86674,63.167603,55.030937,54.035324,55.36281,57.323475
62.002087,62.73663,61.268627,59.00688,53.421986,58.43739,55.486767,59.653187
70.40497,71.94006,66.92431,65.941246,57.113148,58.990414,54.305298,63.732933
66.85928,73.267006,67.85713,63.630302,58.28482,60.86043,58.372967,70.45496
70.79533,69.36636,66.13809,67.30322,57.695114,55.405693,52.927452,62.53698
65.11351,61.66511,65.26812,65.17325,56.403915,53.384663,56.683247,57.058388
60.615234,64.48114,70.94957,64.48563,58.661777,65.24858,55.3249,69.100395
66.54572,65.780594,71.47146,69.31563,59.540688,57.736206,55.586414,63.909634
68.27884,67.644714,64.02688,64.590965,57.049667,58.32205,55.084644,61.00835
61.99416,63.141518,62.10111,59.799755,54.526688,57.735943,57.546406,60.79409
66.3997,65.161255,62.979515,65.16916,56.544727,59.105183,55.58922,59.6467
66.53179,65.763725,63.116993,65.18308,55.52023,56.71194,55.45206,59.492844
81.384186,83.70466,74.01946,76.21677,65.33052,61.52844,52.439106,73.19221
61.478813,59.92672,67.99033,67.42691,59.789074,64.172295,57.597244,61.526142
64.522385,64.14502,66.59304,67.95121,59.741707,60.66466,59.535007,61.54519
67.542534,69.70494,64.544044,63.696396,57.55328,60.67151,56.84094,63.88353
65.50733,65.407715,75.582146,79.67076,68.18617,64.0934,65.131134,66.7733
72.58958,74.33587,76.42238,74.347046,63.209354,61.407757,54.567616,70.09406
75.27953,77.63289,70.756,72.16891,60.56169,61.360092,54.243572,67.572365
63.350708,62.62829,62.559544,61.174225,54.584145,55.743546,57.637,58.490974
72.75852,71.19227,64.96071,71.80733,58.000904,53.277214,57.3301,58.377087
62.326057,59.315533,66.50833,65.60182,57.669746,57.88232,56.155045,58.942104
69.3946,70.22006,70.49772,73.611626,63.854866,63.201736,60.328144,65.39944
63.474052,63.746597,61.00026,62.33085,53.7925,53.416355,58.141518,58.440495
71.88189,69.58017,64.192444,69.07453,57.640743,54.471195,52.876644,60.38462
63.161392,63.38091,60.660583,59.04205,53.579487,57.501488,55.387352,58.878593
65.3978,68.79344,67.12697,63.497192,56.81932,57.05902,57.786156,66.59962
62.582188,64.31026,63.765102,60.690796,55.09915,57.390457,57.91272,62.32394
63.25302,63.10554,61.25324,61.835743,54.300224,57.0589,55.67293,59.59762
62.847233,63.034702,61.07505,60.805607,54.042606,57.60783,55.659874,59.610523
67.365524,68.854,65.78724,63.9108,57.076485,58.08779,55.44959,64.60676
65.37543,67.26796,64.44239,62.794132,56.55176,58.86828,57.872086,62.960426
66.51795,66.19068,62.761963,63.459564,56.003338,57.34977,55.5521,60.509663
78.13465,82.38018,70.68777,72.65738,64.2111,65.569855,56.352455,71.85219
63.129307,58.381313,69.157036,68.806206,59.0841,55.676365,56.632908,58.363533
63.16465,67.455505,70.90971,64.96695,58.77537,65.40471,54.763638,69.59721
71.11261,71.91155,73.464195,71.74351,61.106155,59.41314,54.653435,66.95236
67.823235,68.03993,65.66611,64.37803,56.939335,57.139797,54.63813,63.389236
65.10894,64.40194,62.646133,64.11541,55.01125,56.77038,55.295883,59.63019
80.01887,80.90537,71.70027,77.648895,62.60337,57.615143,56.116623,65.40199
66.442535,65.828094,61.793922,63.895576,55.932713,57.550526,55.93566,59.459133
61.436134,54.514874,75.12805,74.79671,63.5418,56.59008,58.226604,60.30386
70.3993,68.56507,63.751293,67.61488,57.56983,56.80115,54.2015,59.994663
73.497025,74.548386,69.53069,71.56842,59.83801,61.325817,53.020866,66.19642
76.66353,81.13394,80.75235,77.88402,66.59887,66.98686,53.489487,76.88528
71.51501,73.359245,66.570625,67.09449,59.480713,61.01067,55.728794,65.43142
64.461395,64.88629,62.80809,61.571457,55.357975,57.640797,56.15325,61.10767
61.922806,57.922382,70.66554,69.35188,59.902412,57.32488,56.86266,60.315662
63.27294,61.819702,74.27555,78.24912,66.60904,62.298225,65.303696,64.17772
70.96926,74.5453,66.88874,66.51908,59.72289,62.29037,56.856632,67.337944
67.44492,63.436634,65.61664,66.23223,56.071358,51.37083,55.426193,56.1189
72.2664,67.99849,67.24246,73.971725,59.81314,56.955826,53.66851,60.194733
63.932705,63.557243,60.680897,59.66214,53.99417,56.868088,55.333042,58.3848
76.814354,78.86476,70.627335,72.916336,60.652363,58.996784,55.51758,66.16962
62.44082,58.353252,70.97567,73.75204,63.456337,59.940094,60.17762,60.427086
71.56485,72.340164,66.17721,67.8378,57.41507,56.96944,55.956356,61.686344
70.04881,69.01647,63.84521,70.45028,56.83311,50.044186,60.211555,57.68603
65.250854,65.32605,68.3397,69.61805,60.33345,59.30335,60.95814,62.50802
65.30474,63.474075,72.67116,77.24429,65.990105,63.021244,63.501392,63.139545
84.03816,86.99454,78.81979,79.24509,67.1576,58.665615,49.87964,78.90326
73.35028,69.9763,66.31308,72.15365,59.54589,56.92111,53.102325,60.348873
76.35442,75.549355,69.77818,75.60214,61.089195,58.91263,53.386467,64.102036
72.63947,76.85824,69.63865,68.24337,60.626274,60.99863,55.743355,70.64969
65.53557,61.671257,71.52277,74.06355,61.93567,54.801815,61.797256,59.427147
63.56486,62.249016,62.358864,61.8868,55.48606,57.00928,55.935276,58.403152
68.16929,71.67854,68.232605,66.70907,58.6923,58.252495,59.78387,66.56659
65.64564,62.53182,64.11913,64.35479,55.713974,52.7908,56.092472,56.704075
80.94868,85.672485,74.22944,77.131744,67.71738,67.70148,57.385433,75.353874
58.452076,56.099747,77.347275,73.43472,63.725655,60.97408,58.12361,66.769424
65.190506,57.310547,74.1693,77.18624,63.95321,52.5138,60.035576,57.42431
66.14784,62.03784,67.795906,68.49323,57.848083,51.98552,58.463593,57.131386
72.03899,75.61306,68.89307,69.58586,61.748993,63.24969,57.773823,68.49405
74.157455,72.91373,71.191345,71.9618,59.920002,54.604923,54.31813,62.548004
76.24483,75.83704,69.45514,71.59237,61.22061,58.413177,52.334087,65.95223
65.17932,64.57513,61.794937,65.2001,54.73748,52.642704,57.85638,58.515106
67.517,68.52072,65.367386,63.994396,57.059223,58.210426,55.398453,63.759033
70.33184,73.933105,78.3917,74.5391,64.41395,65.31761,54.815273,73.6273
62.21873,63.090885,60.136086,58.742638,53.77442,58.974606,55.704956,59.66155
71.802185,76.55487,68.18642,67.24135,60.495216,62.89096,57.109188,69.69233
67.32991,67.123856,70.93861,74.428215,64.219376,62.856346,61.459152,64.208664
73.4252,75.07757,67.5063,68.753784,60.450905,61.2409,55.18414,66.09863
78.34325,83.238716,76.27638,74.29995,63.59827,67.78107,51.320885,75.65434
61.364853,56.56679,69.42224,69.440475,60.54358,58.571007,57.34412,59.14744
65.32839,65.347626,69.80803,72.17794,62.668747,61.94169,61.263752,63.730247
62.714092,63.234184,61.304317,60.411472,53.62164,56.648254,56.403202,59.224426
67.14904,65.11238,63.409508,67.592224,56.57443,55.956608,55.27511,59.671955
72.82146,73.328926,69.2644,68.794075,58.52177,57.439117,53.769855,63.88514
64.39737,63.846523,62.367256,65.124886,54.601795,51.468773,58.275234,59.0657
79.15195,82.60582,74.394104,78.57314,68.31198,67.25675,58.78783,72.68577
64.11618,64.366684,63.726765,62.83288,55.026497,54.589558,56.81076,61.33388
67.496704,64.39488,65.11744,69.684074,57.2339,56.907593,54.049904,60.16499
72.4892,71.88719,66.46283,68.12383,59.235966,58.95366,53.942238,63.035255
64.425934,64.76145,63.431126,62.04977,55.086082,55.817722,55.64696,61.77228
62.831707,61.19782,63.579643,62.8385,56.21609,57.908665,56.010258,58.83497
68.01821,64.72453,73.394295,72.77305,60.99842,54.157322,56.287754,61.965813
63.260376,61.93568,63.41616,63.424683,56.792725,58.842056,56.700665,59.103245
72.20135,73.71988,72.20831,76.0012,65.74809,64.52915,60.41499,67.47629
65.817314,65.02292,62.243904,61.65463,54.10612,55.495518,55.15412,58.080357
67.79383,65.84669,67.657814,68.54197,58.179516,62.670254,51.75373,63.240223
65.79027,67.23979,67.4593,67.882355,60.052925,61.156906,59.360485,64.24261
66.10296,66.18138,62.559628,62.497097,56.34969,59.718895,56.486225,60.205143
62.511486,57.886833,73.81092,77.78626,66.33753,61.049534,62.232124,61.435337
65.614235,64.86548,63.941956,65.94384,55.101616,50.86879,57.103123,60.407154
72.67236,73.85471,69.75881,70.95874,59.745724,62.584667,51.99856,67.10148
63.749237,63.85069,61.195004,62.251453,54.469852,55.21613,56.81431,59.647923
71.557655,75.21907,68.86491,67.35426,59.851425,60.26783,55.61111,69.38839
57.87204,59.988697,71.86082,65.49667,59.19306,63.8196,56.340935,67.76932
77.84148,81.013695,71.60885,75.10473,65.6182,65.88774,57.463497,70.511635
66.05839,73.13705,76.62635,69.4938,62.646908,70.96535,53.47095,76.583664
73.6579,70.18353,66.784676,74.904305,59.54081,56.08674,53.372215,60.113888
69.62024,73.200516,70.51437,66.79663,58.95961,66.527336,50.371437,70.714035
70.072495,74.41781,67.546616,65.88696,59.373295,61.569138,56.873066,68.69699
70.27109,69.182106,67.354675,66.7333,57.644188,55.126297,52.662403,63.85432
66.18485,71.790855,67.19203,63.09166,57.699455,60.160072,58.031708,69.17135
67.358574,69.73159,65.444435,63.722115,57.403767,59.58152,56.355347,64.99213
66.7803,64.7633,65.72943,66.53813,58.025665,63.20821,53.795593,60.818665
65.79846,59.8842,68.6862,69.512085,58.500053,51.069355,57.217278,56.09559
79.135826,81.835434,73.89051,73.99188,62.099255,61.23227,52.833176,70.077034
63.30007,63.2553,61.68711,61.062164,55.431187,59.702755,56.18923,59.50082
64.18979,61.608253,64.952446,63.918232,55.73044,55.15076,55.45758,57.941635
63.081593,58.12776,72.42602,74.63225,64.255684,62.43924,60.16498,60.507248
73.05635,77.24789,71.284225,68.91122,59.9061,64.39213,53.150494,70.33421
82.51085,86.04257,75.99718,77.328,66.562805,62.297405,52.659714,76.620636
64.10248,63.784344,64.787445,62.28663,55.215424,57.399208,54.92647,60.493427
77.860466,80.84465,72.33479,72.96311,63.24376,60.88562,53.64585,72.18191
67.27788,68.5308,69.52839,71.33461,62.344296,62.2948,60.26051,65.21387
74.92725,71.95331,68.16902,75.651886,60.40091,57.99157,52.375908,61.63096
69.61189,68.497375,65.13232,66.169586,57.26511,56.236065,53.779137,61.87494
72.88762,73.13859,68.07089,71.13875,59.12773,59.49546,53.955097,63.91732
69.86605,67.411934,63.875698,64.809685,55.151993,52.4079,54.390877,56.79419
70.48777,72.63765,67.80886,69.13584,61.092937,62.52788,57.93651,65.83873
67.083664,69.05565,69.81813,66.49019,58.41316,61.178173,54.518745,66.23768
71.27753,68.20538,65.955315,72.19802,58.44911,57.38695,52.884518,60.432774
68.45629,66.07396,66.888084,70.50349,60.61978,62.035107,57.79843,60.040833
66.981575,67.657715,67.40318,67.92322,58.854248,57.72293,60.230934,62.482677
66.840195,65.8806,72.12606,75.01285,62.784092,56.99361,64.310974,62.421272
64.70096,64.18657,62.040085,62.701862,55.44974,59.350365,55.246155,59.81331
68.593094,68.033875,62.823193,67.4467,55.87033,52.334988,58.549164,58.028942
67.60215,70.39673,67.28751,64.33725,57.035362,63.00249,52.970974,66.523445
63.5392,63.23739,62.351078,61.78855,54.409557,58.66728,54.391415,60.078003
64.32246,65.728264,70.72004,66.75821,58.83189,61.161335,55.289303,66.12933
74.01335,74.1534,67.93756,68.80091,57.99395,56.06135,53.981644,62.344265
69.18096,72.550644,67.12027,65.27493,58.560818,60.103703,56.221985,67.446754
75.72043,81.36505,75.30916,71.66902,62.453114,67.81679,52.163147,75.16421
73.89308,72.99734,69.29941,69.801186,59.603043,55.833,51.77767,65.630135
69.16476,71.964905,65.600525,65.02249,58.55373,61.41656,56.83314,65.41616
68.51647,67.67597,65.85246,65.07551,56.17107,55.70933,54.46114,60.220207
63.049877,64.603935,62.88818,60.395462,55.217487,58.615654,57.44243,61.767925
69.1592,68.188034,79.002625,84.951416,72.56013,66.413704,66.78461,68.065285
69.44841,73.63379,69.56371,65.48577,58.273315,64.94368,52.409626,69.529
58.474236,58.290493,70.629074,66.3325,59.520878,63.10855,56.483967,64.85206
63.45129,65.08564,70.130615,65.81489,58.390987,61.51974,55.291443,66.05655
68.78276,67.39932,64.10091,66.57019,55.938667,52.269207,53.017677,61.677395
69.345825,67.59042,62.974514,67.239075,55.939503,52.164112,53.118187,60.501152
63.43263,62.714344,61.74919,60.61984,54.859386,57.4086,56.222397,58.68768
74.358315,73.5801,67.39222,72.89141,59.360897,56.84269,55.32363,61.48932
64.44626,67.07233,64.75927,61.441822,55.9708,58.406544,56.638866,64.67942
60.97566,62.047733,63.614254,61.644447,54.517006,54.800564,60.658604,60.13552
72.83383,76.093346,67.371574,68.05826,60.68799,62.982796,56.57919,67.48756
63.71162,61.149292,66.93977,68.273,59.85449,60.39319,58.33835,59.649467
76.7242,73.99972,68.52689,77.00494,60.992783,56.518196,53.706097,61.028976
79.185005,82.43181,72.09782,73.922874,64.347404,63.225197,54.45655,72.225105
65.30869,67.83341,64.050064,61.92544,56.497807,59.916325,57.158447,63.823235
72.1212,70.32817,66.26757,71.54379,58.492065,57.456367,54.05031,60.760784
69.52336,70.2902,65.29579,66.66131,56.86109,58.019756,55.75389,61.639534
60.448772,55.736916,72.42005,72.61403,63.176666,63.32619,58.601837,61.17298
66.207596,71.08424,66.17166,62.777157,57.514977,60.626854,57.727604,67.78635
81.02173,86.95766,74.944176,76.36543,67.5828,67.89495,57.417976,77.81891
63.90561,64.20557,60.421658,61.224037,54.76836,57.78867,56.80791,59.1904
73.991684,75.68837,72.77025,70.26686,60.102356,54.185135,51.310062,71.57082
71.48224,72.42184,67.76409,67.430916,58.993958,58.216805,54.130566,65.869774
64.39264,64.35998,65.563705,64.76142,56.193733,54.87075,60.447277,60.096592
66.10446,64.06284,63.744587,66.836365,56.309395,57.501076,54.521114,60.023766
59.96972,60.08497,70.07454,67.671394,60.472298,66.24136,57.702606,64.62713
71.11853,75.22705,67.37729,66.657104,59.941833,62.466682,56.9895,68.304955
65.87905,67.08344,64.02325,62.497375,56.39499,58.907993,56.28382,62.669636
64.128914,63.724213,63.184166,63.697697,54.336452,51.223843,60.297974,57.591045
66.26351,64.734375,63.15977,65.87149,56.41261,58.158047,55.3506,59.71905
64.65485,63.279743,62.42314,65.180435,55.24447,56.081955,55.12324,59.78738
75.35304,77.28823,69.96771,70.68762,61.45061,60.06937,53.936363,68.799576
59.785706,58.065247,72.65013,69.15296,60.608006,60.374115,56.996685,64.21644
68.487465,72.15432,78.337425,73.96593,64.25499,65.653076,55.157482,73.58321
64.96501,64.91106,61.69259,63.759464,54.462917,53.77774,57.77999,58.53625
62.292446,62.746887,61.303078,59.50951,53.766506,59.050186,54.937595,59.91438
65.89953,65.67548,68.88121,71.32822,62.038982,61.77866,60.547615,63.00086
65.83622,63.969086,63.015293,66.88639,55.98975,55.72903,55.45754,59.63099
67.55968,63.54621,67.72106,68.07515,57.35815,51.82811,55.70117,57.410343
81.82874,82.43497,74.91992,80.75621,64.940865,61.585445,52.269215,69.48867
66.03819,65.70667,66.53334,65.44603,55.78977,51.806484,56.070892,62.887608
72.65776,75.58603,68.06454,69.31652,61.430973,63.177395,57.17042,67.33415
70.04835,70.12003,65.24095,65.95429,58.198486,59.35972,55.068428,62.60676
82.37417,87.536156,77.22466,80.42802,70.491776,69.237015,58.734352,78.205475
62.08478,62.42784,61.631477,59.794064,54.85925,60.588383,55.4655,60.01963
67.65238,68.54717,70.82085,73.465195,63.752502,62.853874,61.06579,65.48899
71.01173,72.46569,66.46831,67.45267,57.511475,58.27347,55.875607,62.825317
64.15156,62.88389,62.703514,64.207245,55.046875,57.613476,54.116978,60.21367
66.28921,65.41947,62.35897,66.26644,55.26889,53.05181,57.466774,58.639175
60.76514,61.761536,65.89111,61.568607,55.848396,60.847347,55.26588,62.94255
65.325455,65.334564,62.72288,62.60212,55.42808,56.657635,55.646576,60.90824
74.6306,73.15077,64.94589,71.36804,57.807396,51.282745,58.191605,56.743176
62.76116,58.32693,72.929985,76.71708,65.53858,60.853123,61.667656,61.102562
70.94249,71.38812,68.2177,71.46574,62.29445,62.863453,58.42476,63.890278
71.12849,73.55878,71.20415,73.58962,64.200035,63.842648,59.888393,67.989006
64.999794,64.46019,66.65823,68.338104,59.96627,60.814262,59.46788,61.41929
61.56723,65.80211,71.428856,65.022224,59.017086,65.69412,55.138588,69.80124
67.70869,68.91884,70.56687,72.87931,63.40526,62.76689,60.817165,65.74081
62.78761,63.099144,63.14947,63.279808,54.615837,53.340816,59.23711,59.879578
70.18389,68.93111,67.31547,67.15058,57.184242,53.155865,52.074738,64.081535
75.53756,72.588875,66.21715,76.76853,59.742676,50.538414,57.45464,58.225693
77.17775,74.46318,72.47728,73.21239,60.57183,51.599277,48.06594,66.98656
61.354183,62.13023,63.94639,61.723125,54.67915,54.95671,60.243725,60.179935
66.17566,65.993645,64.36237,63.536007,55.64878,55.069096,54.51584,62.335587
62.951237,57.47574,71.513176,73.93481,62.984043,57.13957,59.407913,59.141
67.47979,67.00137,65.43158,64.584724,56.244987,54.86568,53.83818,62.951244
69.79509,71.51583,73.468094,70.81562,60.981895,61.15392,54.64024,68.1542
62.262283,63.901096,65.988106,61.638165,55.74659,60.809105,54.901356,63.631123
64.14115,60.316925,66.444336,66.64738,57.773163,54.85257,57.035645,57.65097
62.499382,60.830563,65.53307,63.565575,56.278564,57.93277,55.53751,59.658485
66.04418,68.9212,64.556946,62.518143,56.94983,60.254524,57.16914,64.58543
63.031776,60.617607,67.13529,68.54966,59.998535,59.511513,58.747948,59.882034
66.46733,64.83227,64.28041,65.112434,56.82747,61.680202,53.60356,60.4608
62.857162,63.655926,68.44712,66.44856,56.19549,51.024933,63.72317,61.389194
65.25586,68.11065,64.89033,62.02228,56.466667,59.147514,56.8195,64.949326
65.9399,68.42669,65.625435,62.022133,55.73245,61.18353,53.991295,64.428024
62.150818,62.608562,61.52309,59.2229,53.719116,59.635967,54.52104,60.084873
65.06454,64.923035,61.224873,62.52669,55.573093,58.52806,56.71941,59.221478
70.589066,74.52121,68.85195,66.59854,59.36293,59.723217,55.674126,69.63097
78.61072,81.41515,73.944466,75.67837,62.937717,63.378613,53.063347,70.93188
60.310364,60.766937,63.26966,60.113884,55.371857,62.48923,55.074482,61.191845
64.8852,62.79115,73.67612,78.53497,66.9366,63.294685,64.34335,63.389214
66.455414,65.82216,61.77846,63.989143,55.44917,55.633205,55.26977,59.861492
70.338974,71.02773,68.19836,66.70097,58.183365,56.297432,53.470715,66.204315
78.833374,77.72314,71.42927,73.90118,60.454445,53.119373,53.362602,62.404686
70.85865,73.74003,68.63817,67.31992,58.371265,62.158268,53.880043,66.9105
65.210266,69.20565,70.60382,65.457825,58.716263,64.619354,54.42491,69.135025
74.3683,77.25426,74.83979,78.63336,68.06649,66.019,61.187054,70.9867
63.03608,63.438026,60.357433,61.216164,53.9277,55.442703,57.279366,58.915527
64.9299,64.64507,62.515114,63.280632,56.585186,60.40181,56.93266,59.627365
62.9636,63.183266,60.754883,60.94729,54.107754,57.221325,56.0196,59.473915
65.2751,65.51122,66.548416,63.6798,55.792118,53.961903,55.7786,63.546646
66.96196,70.4054,65.29693,63.264954,57.551765,60.70814,57.21751,65.76033
61.289616,62.469948,62.8939,58.98697,54.54378,62.62871,53.592957,62.249977
65.40687,64.72867,62.46863,64.64514,55.019707,55.48034,56.137318,59.25259
68.29674,66.939545,66.15401,69.028824,56.27366,49.000698,56.719322,61.292286
69.30077,67.966835,63.104935,66.18579,56.80168,56.155647,54.354458,60.134018
62.695705,62.25521,62.87422,61.461163,54.62904,55.531483,58.568466,58.7058
67.893425,70.85611,76.70711,72.60315,63.054424,64.24793,55.18487,71.69912
63.20017,61.940838,63.795597,63.633305,56.936657,58.862507,57.270016,59.301216
62.889816,62.87257,63.187958,61.325943,54.626423,60.901558,52.751232,61.81807
72.97976,75.3192,79.215385,83.96774,72.30668,67.36429,65.10978,72.467384
65.612976,67.95206,64.01745,62.161793,56.60916,59.991795,57.08325,63.61791
67.26769,65.670715,63.106113,66.52845,56.71014,57.287727,55.61022,59.571163
65.37593,65.40724,74.254,77.70936,66.42384,62.609375,64.49009,65.92964
61.52599,62.659092,60.47092,59.272396,54.141098,58.219982,57.780224,59.678753
67.45156,65.99926,73.247116,78.274574,66.84888,63.761723,63.212036,64.00642
63.352604,63.364647,60.65249,59.638065,54.03813,56.83009,56.484627,58.624928
58.82844,56.888092,81.53821,77.15475,66.363335,61.04764,58.829464,70.08501
70.94717,75.22211,70.68987,70.96965,62.722977,63.224876,59.272514,70.00253
64.01497,64.48869,60.43434,60.653763,54.898476,58.804417,56.759632,59.23032
63.38179,63.534534,60.66653,62.496365,53.96634,53.554432,58.093952,58.546043
70.29081,69.32603,64.89077,68.68446,57.204334,56.819557,55.371273,59.949158
66.153625,68.964294,69.01256,64.23664,57.57131,66.51208,50.06988,69.291046
68.99728,66.58093,68.74348,72.610886,62.49825,62.361683,58.786392,60.865
67.514206,70.22501,66.55209,63.942474,56.657677,61.84148,53.959675,65.395996
67.379974,66.57707,64.3515,66.04474,56.27269,58.764904,53.91379,60.885586
62.96538,60.930435,71.94651,75.56357,64.75254,61.953045,63.274593,62.504395
80.83827,83.31365,73.899864,75.724304,64.99555,61.28362,52.57333,73.24236
63.075264,65.99674,65.90988,62.55154,55.936356,56.470085,59.91218,64.113594
63.806446,64.19728,60.137386,59.666264,54.47502,58.723537,56.072044,59.071983
67.643585,65.24241,65.36073,67.253456,57.630688,61.609882,53.25327,60.57071
61.861515,58.759647,66.79181,66.67723,58.94502,59.18934,57.04578,59.343346
61.00358,61.931557,63.25763,59.57076,54.690456,61.138237,54.839302,61.479652
64.24355,63.79869,65.599815,66.5647,58.82404,60.268814,59.01401,60.94264
63.616135,66.52912,64.737564,61.593826,55.9326,58.252888,58.440937,64.076
70.680466,70.87105,67.12322,69.054245,58.165253,60.12921,53.395123,63.703773
68.21465,65.9572,63.550957,68.28474,56.5357,54.354733,54.366745,59.939365
68.25209,69.739,66.1066,64.6257,57.530872,58.38923,55.333878,64.869225
67.64242,66.01819,63.202415,66.65156,56.84842,57.364212,55.487877,59.608795
67.6483,66.809395,62.868492,66.99362,55.747528,53.458332,57.443573,58.576645
64.51518,63.602795,64.07407,63.483177,56.58754,62.517673,54.31761,60.6959
64.578674,63.840473,65.246254,65.42222,57.124416,56.86841,59.48319,59.69361
62.765903,63.172523,61.537518,60.39721,53.74224,57.45532,55.802464,59.485035
60.95614,61.916573,62.19474,61.023544,54.268562,55.65819,60.154568,59.379166
70.96874,71.216286,75.52515,80.71326,69.114365,65.45973,63.419003,67.55708
64.504555,64.27134,60.895477,62.88999,54.499435,54.684788,56.14565,59.473442
58.128506,60.427547,69.29094,63.21942,57.84215,64.14627,55.83779,66.532394
65.604065,62.053307,65.06057,65.151474,55.979008,52.58076,55.84475,56.662994
77.12959,81.77991,70.545044,71.77887,63.684185,65.22358,56.602043,72.08491
79.34957,79.64042,72.85781,74.632675,63.10566,57.523327,50.758194,69.93802
83.021965,84.743164,75.237144,80.595985,65.09835,60.222954,54.923813,69.63791
62.93619,63.78563,61.569042,60.18876,54.821182,58.475895,57.09897,60.325127
74.25661,79.11536,69.353294,69.30533,61.957886,63.96388,56.92268,70.9924
73.55133,74.44214,67.4216,69.7113,58.391636,56.90509,55.93201,62.48228
79.63386,83.84325,72.969124,75.99133,66.636284,66.86341,57.29775,73.36895
72.37138,71.04972,67.500046,68.20157,57.47015,54.16951,54.136116,60.281193
62.97668,63.461433,60.313232,59.251995,53.524155,56.66206,56.310852,58.72411
74.65378,78.02141,69.76173,69.90878,61.574642,61.68019,55.289894,69.97287
65.19774,63.98808,62.14875,65.254105,55.56065,56.057716,55.965656,59.454292
62.615383,63.099854,61.49509,60.071026,54.98136,60.730785,55.762505,60.024326
70.72577,67.813,65.838135,71.32911,58.202427,58.188564,52.53705,60.60172
75.80336,77.592476,70.03496,71.06933,61.67912,60.220158,53.828644,68.705284
73.38213,77.03473,71.32706,69.23426,60.651634,58.523052,54.099274,71.82474
79.20636,83.029495,76.67294,76.35823,64.344864,67.77514,50.146473,75.41222
70.05885,72.15653,67.67334,68.87396,60.902058,62.368835,58.003765,65.647194
63.275993,63.800694,60.168205,60.371475,54.37973,57.94223,56.558727,59.301037
69.91179,73.8823,67.15949,66.08066,59.401573,61.70632,57.413696,67.705734
66.39453,69.292816,64.75533,62.86021,57.145588,60.317005,57.20514,64.72995
70.700584,69.18695,64.662254,69.63225,57.325565,55.660652,55.739723,59.17949
63.909485,65.81666,64.37341,61.22087,55.570347,57.71304,56.659187,63.57402
68.01851,66.29196,62.62594,68.135574,55.57618,50.646736,55.647236,59.289146
64.05458,64.16777,61.13547,61.936058,54.552467,55.829704,56.095608,59.958447
72.76074,70.02669,65.126656,74.305084,58.49355,51.078255,57.17386,58.499493
63.395905,63.753242,61.625027,61.0865,53.93096,56.825893,56.215813,59.277664
67.71239,67.67983,62.887173,65.02688,55.477505,55.425255,57.23443,58.628994
69.05814,69.42808,69.42696,72.513824,62.98999,62.76399,59.82617,64.24829
73.453224,74.888115,68.402596,70.56004,59.145294,59.267693,55.204773,64.520195
68.67005,71.22794,71.37449,73.039635,63.80472,63.24274,60.77531,67.897675
81.00434,81.81085,72.05229,75.75735,64.630035,61.4195,52.219414,69.455284
67.44366,72.997734,67.07592,63.70841,58.311375,61.323803,57.713127,69.28689
71.079285,72.16507,69.63914,72.77015,63.33371,63.351006,59.163857,65.45646
75.89948,74.12928,67.11425,70.45174,57.89512,51.840446,54.549843,58.701324
67.083534,64.942444,63.822865,67.70472,56.91738,57.32531,55.337067,59.690918
62.77488,63.33788,60.271366,60.438763,53.865017,56.486874,56.84238,59.12509
70.14091,68.86953,67.18371,70.03816,58.397,61.013145,51.42389,63.65599
61.941128,63.064247,59.83449,58.7546,53.896618,58.230095,57.11847,59.41835
64.6975,63.62188,62.460373,64.825485,54.984222,55.63528,55.506588,59.576153
80.387665,82.39759,73.56355,75.36393,64.489296,60.42969,52.2039,72.39748
71.78449,75.90144,68.81022,68.81965,61.366497,63.125534,57.67848,69.12996
75.88546,73.24081,69.06481,71.73152,60.07415,54.780285,50.431072,63.69256
75.922386,74.15453,67.97808,71.22486,60.724514,58.381176,52.217514,63.11494
61.80836,62.56727,63.126205,60.668747,54.6798,56.6207,58.687855,60.38134
66.81647,64.895966,63.166565,67.25125,56.325108,55.66136,55.30402,59.65995
77.91247,81.33214,73.94472,74.50875,62.60292,64.09487,53.036278,71.594574
63.748646,62.466465,63.33171,62.437622,55.68157,56.79685,57.068592,58.691948
64.26017,67.48612,64.850525,61.401867,56.10767,58.848064,57.30893,65.10186
76.26022,80.15561,72.855965,71.75973,61.28949,63.550083,53.439045,70.88366
67.934395,65.17129,64.13748,70.05773,56.88394,54.78826,54.48357,59.918392
63.259422,63.149803,60.536964,59.564114,54.441025,58.067112,55.75133,58.85346
69.27934,68.454704,63.169037,68.39404,56.24656,52.256657,58.377003,58.079296
75.68259,75.51831,69.06367,74.14403,60.394543,58.258003,54.588318,63.598156
63.750362,65.074524,62.68014,60.666527,55.45811,59.128136,57.038273,61.556362
63.21288,63.448853,60.637188,62.190914,54.000324,54.078068,58.021103,58.673203
63.279026,60.0653,69.06084,70.73572,60.903038,57.83274,59.660484,59.773052
