DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,ITN_Coverage_2000,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,ITN_Coverage_2020,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Incidence_2020,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Malaria_Prevalence_2020,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
NG202100000011,NGGE81FL,NG,2021,11,NG2021MIS,1736.840698,2006.158325,2080.780518,3012.550293,3488.635742,36.54443741,32.15968323,33.70826721,29.66437531,35.73378372,29.98028183,30.01789474,30.67432594,30.04767227,30.83817863,10.72270012,9.718836784,10.03285599,10.26618958,10.16571236,NA,135.0029297,0.36177519,0.367531955,0.380869985,0.370149493,0.368124306,0,0,0,0,0,26.48123741,9,0,0.074633345,0.029889077,0.037654884,0.292678148,0.425560176,24.76640892,25.6909771,25.69758034,25.45741081,26.29303741,1.24080658,311.8362122,3.706222057,11.04158783,0.908204436,0.440552473,0.540333807,0.556912124,0.401918828,0.371630222,0.411799848,0.531280458,0.572135746,0.355973929,0.346349537,32.30477524,32.28572083,32.74488068,32.53333282,32.47278595,26.92170143,27.40156174,27.70707512,27.37170219,27.36046028,21.58207512,22.56688309,22.71202278,22.26714516,22.3070755,0,19.55253792,21.36406136,20.72083282,20.86715126,21.74789429,3.751302242,3.637847185,3.866970539,3.869357586,3.720355988,137.0892487,116.992012,130.348877,114.782074,132.9423981,1440.748535,1250.019653,1445.644775,1307.329834,1184.753906,26.80083275,28.29354858,29.27848053,28.914505,27.31867027,26.01292229,25.2422123,25.14254379,25.41496277,25.90314102,26.57885361,26.17403984,13.39746094,377.0270996,430.8645935,440.7511902,598.5022583,669.1317139,2101.976807,2370.216064,2683.752441,3037.753662,3410.109863,98.47684479,111.0437622,125.7328262,142.3176575,159.7624054,8.317461014,8.175963402,8.567920685,8.00375843,8.522008896
NG202100000012,NGGE81FL,NG,2021,12,NG2021MIS,4183.907227,5244.327637,6113.534668,7252.973633,8284.451172,38.23747253,33.66060638,35.2063179,30.79153061,37.13830948,29.18368149,29.65598488,29.33105659,29.3895359,30.02334023,10.53653049,9.386082649,9.821803093,10.04865456,9.943142891,NA,195.2480469,0.40828371,0.402772546,0.416921139,0.413583398,0.399800509,0,0,0,0,0,23.52618027,9,0,0.069308586,0.027254533,0.036181316,0.262131482,0.288904577,24.42422295,25.20358849,24.51228714,24.68618393,25.70372009,0.802426875,324.7954712,3.057640791,21.29874992,0.844226301,0.4497329,0.560792863,0.577565789,0.389868498,0.394475758,0.414032489,0.54120791,0.590514779,0.338041753,0.371788681,32.18984604,32.06135559,32.56999588,32.38981628,32.35710526,26.90480423,27.3429966,27.63849831,27.33258247,27.35843468,21.65331268,22.6752739,22.74819183,22.34115982,22.41396141,0,19.6647644,20.75119209,19.69351959,19.98283005,21.38409805,3.697019815,3.579051018,3.810662746,3.82479763,3.677821159,141.3647156,120.4730377,134.1594086,117.7713699,136.5880585,1548.209106,1392.129395,1609.324463,1307.347778,1263.121704,26.37234688,27.86906052,28.69966316,28.32846069,26.91426277,25.64113235,24.92513657,24.80959702,25.07634735,25.57007027,26.4238739,26.0004425,17.45214844,884.6949463,1089.103516,1253.606567,1393.029541,1535.061646,4627.397461,5217.912598,5908.147461,6687.463867,7507.1875,216.7133026,244.3686981,276.6942139,313.1916809,351.5815125,8.538125992,8.378822327,8.79031086,8.222659111,8.728786469
NG202100000013,NGGE81FL,NG,2021,13,NG2021MIS,4930.168945,4842.47168,10628.30273,7246.079102,8194.989258,41.78642273,36.70116043,38.42189407,33.41353607,41.52199554,30.48756027,31.72398186,31.88383865,31.23952103,32.13646317,10.96627617,10.18553257,10.0936203,10.48855591,10.3613863,NA,166.1445313,0.320617557,0.320176512,0.321384549,0.298622668,0.304506928,0,0,0,0,0,29.84718323,10,0,0.074794538,0.025194444,0.079178773,0.346213788,0.45869112,25.50555038,26.60629082,26.78448486,26.3824501,27.12983704,1.007576823,443.7286377,9.340690613,19.41691017,0.572555602,0.482366353,0.55221647,0.496148527,0.295660466,0.340896159,0.454195619,0.578461587,0.462775409,0.2313741,0.30368951,32.03178406,32.18658829,32.39027786,32.2498703,32.10743713,26.52239609,27.06618881,27.32122421,26.98146629,26.89982605,21.0655098,22.00105667,22.29665756,21.76131439,21.74604988,0.037913077,20.5235424,21.48859978,21.68512917,21.52537918,22.123209,3.531901121,3.517968893,3.67983222,3.706915617,3.538064241,147.5855103,129.1135406,141.3861237,123.8611603,146.907486,1836.761353,1556.491821,1771.595337,1399.893188,1397.343628,26.90160179,28.21862793,29.05098534,28.72838783,27.40562439,26.2070179,25.4477005,25.3275013,25.70358086,26.284235,26.86105728,26.49469566,29.74804688,847.3291626,967.0673218,1200.598877,1337.301758,1459.253662,3596.374023,4055.317139,4591.761719,5197.439941,5834.522461,168.4127197,189.9043274,215.0252228,243.3882141,273.2218018,9.625002861,9.638477325,10.2928791,9.511616707,10.03020668
NG202100000014,NGGE81FL,NG,2021,14,NG2021MIS,31624.06641,38758.85938,55405.42969,44581.27344,53483.75781,35.72982025,31.66740608,32.84005737,28.84781075,35.6425705,31.72080231,30.86249161,32.48696136,32.45444489,33.07682419,11.09583378,10.22868919,10.39231777,10.64396667,10.61019993,NA,205.9482422,0.299341679,0.292484879,0.298384547,0.283377945,0.262408048,0,0,0,0,0,43.84754181,9,0,0.065722607,0.024381844,0.058580078,0.314463258,0.567369044,26.15185738,26.58516884,27.36362076,27.36861038,27.88851357,0.926158845,175.7525482,4.50592804,161.3578949,0.864836156,0.419804484,0.469706655,0.383473307,0.212709233,0.254025072,0.366142631,0.43616268,0.319345385,0.144626796,0.198368087,32.46015549,32.60377502,32.9792099,32.70985031,32.60915756,26.88758659,27.46558189,27.76341248,27.36488724,27.28329086,21.36432266,22.37508774,22.58689308,22.06588554,21.99895859,1.804375172,20.58291626,22.30784607,22.24027824,22.28277779,22.70020294,3.751996517,3.687586784,3.901649237,3.903949738,3.739192724,134.0581665,116.7762985,128.1303864,112.6204071,133.2744446,1548.87439,1324.874146,1438.290649,1211.829834,1291.922729,26.79639244,28.37931633,29.41385841,29.00915337,27.59519958,26.31715584,25.60655785,25.41307449,25.73207855,26.36083031,26.729496,26.19153214,2.44921875,4688.476074,6763.592285,8001.29834,7168.296875,8283.041992,3523.0896,3972.681152,4498.194336,5091.530273,5715.630859,165.1012878,186.1703339,210.7972717,238.6025696,267.8495789,8.450568199,8.400537491,8.969600677,8.201631546,8.761601448
NG202100000015,NGGE81FL,NG,2021,15,NG2021MIS,1274.243774,1547.200439,1975.42334,2234.373047,2526.962158,35.27681732,31.35131645,32.30033493,28.27337646,35.30223846,29.35311699,30.16077042,30.89032364,31.38228607,31.74957085,11.18425941,10.36893845,10.47093487,10.7110672,10.70675659,NA,131.5585938,0.312556624,0.289063841,0.3044945,0.29733485,0.305199325,0,0,0,0,0,35.30886841,9,0.02260576,0.065441974,0.026263542,0.072302662,0.319856107,0.522166014,24.91402435,26.08364296,26.22139931,26.40801239,27.10855484,1.649641395,284.7581482,8.604413033,302.808197,1.18092978,0.50362289,0.544595838,0.460913658,0.279431641,0.330932647,0.487233073,0.570801854,0.420954853,0.213376969,0.291129112,32.45407867,32.64952087,32.96401978,32.68881607,32.60687256,26.8384552,27.44234848,27.70921516,27.30762482,27.22880554,21.26981926,22.28058624,22.49308395,21.97774887,21.90011597,0,20.47492981,22.00651741,21.55247498,21.43373871,22.46754074,3.75645256,3.710908651,3.907494307,3.912080526,3.762717009,132.515686,116.3418655,126.2133713,110.6077347,132.8323364,1570.540405,1352.818726,1443.663574,1198.643311,1315.523438,26.76970673,28.52177429,29.58454323,29.29260635,27.91217041,26.64157104,25.90714455,25.69127464,25.97234917,26.66858482,26.95318413,26.24438095,34.29296875,276.2718811,327.9434204,453.4877014,437.7583313,477.9945679,2495.382568,2813.825195,3186.042969,3606.299316,4048.345703,116.9511642,131.8756256,149.3203735,169.0165405,189.7339325,8.592261314,8.548512459,9.26454258,8.29246521,8.912744522
NG202100000016,NGGE81FL,NG,2021,16,NG2021MIS,2229.656006,1817.344116,3517.689941,1929.610962,2007.114868,36.2050209,32.03580856,33.47768021,29.42121696,36.04682922,30.45302773,30.37524033,32.59996033,30.78614998,33.26806641,11.01273155,10.09628201,10.31477165,10.5779953,10.52107906,NA,140.3037109,0.328802794,0.326746643,0.305167407,0.328619272,0.296167463,0,0,0,0,0,21.40616608,9,0,0.076981492,0.027174033,0.053774551,0.323662311,0.595353544,25.6360836,26.07242393,26.87932968,26.34176636,27.60101509,1.085500479,253.6882935,4.061111927,64.19469452,0.91421169,0.505601227,0.558758974,0.53144145,0.333031178,0.354385585,0.496721178,0.59123981,0.507629991,0.272321969,0.320437908,32.45807266,32.55169296,32.98059845,32.71702576,32.60105515,26.92369843,27.47854614,27.8025322,27.40701675,27.32333755,21.44534302,22.45541191,22.6658268,22.13903427,22.07997704,0.045903046,20.81913948,21.76960754,21.15869522,21.89738464,21.93396378,3.744820595,3.662818432,3.893779039,3.893764496,3.713498354,135.5813141,117.3413467,130.3546906,114.559288,133.859848,1521.394043,1261.824951,1385.659912,1254.083008,1276.447876,26.88781738,28.56354141,29.53738403,29.13876152,27.52814865,26.2762146,25.60102463,25.48275185,25.68727684,26.26640129,26.57432365,26.17159271,26.75195313,282.4910278,317.1345825,316.8145447,310.2653503,310.8423462,3523.41748,3973.050781,4498.612793,5092.003906,5716.162598,165.1012878,186.1703339,210.7972717,238.6025543,267.8495483,8.346123695,8.293894768,8.729230881,8.146492958,8.652526855
NG202100000017,NGGE81FL,NG,2021,17,NG2021MIS,4663.746582,6546.024414,11511.24707,15108.9502,24516.9082,25.14584541,25.83840179,23.69561768,21.19801521,24.12300873,31.32073593,31.54283905,31.10596848,33.07430649,34.120121,11.45208359,10.67330742,11.07854462,11.05143261,10.78962708,2,530.8525391,0.377454221,0.335935086,0.331241041,0.314927191,0.283648789,0,0,0,0,0,36.58436966,8,0,0.057443198,0.023807136,0.079995051,0.153251648,0.299658746,25.66726875,25.88345146,25.69286728,26.64958954,27.83924103,4.134932518,579.2442017,26.70910645,0,11.83776951,0.530247808,0.506100953,0.330636114,0.215916246,0.293863147,0.673141539,0.537773907,0.275250465,0.152918682,0.264252692,31.93316078,32.2324791,32.70364761,32.28291321,32.05610657,26.1800499,26.86822891,27.13589478,26.73501205,26.63700867,20.48107719,21.55917168,21.62510109,21.23148155,21.26647949,5.003675938,20.01379967,20.22406387,20.27976799,20.22487259,21.55836296,4.271585941,4.19589138,4.264322758,4.242650509,4.23405695,107.4126434,108.4151306,101.0457611,89.93576813,102.1381912,1312.083252,1319.908447,1477.568481,1331.654785,1440.173828,25.40058899,27.64095306,29.21829033,28.86930466,27.15829277,25.54985237,24.82500648,24.26360512,24.70305443,25.41482353,25.97050285,25.18112755,6.596679688,657.7350464,1044.614746,1647.624146,2222.532959,3475.243164,6412.956055,9746.975586,14875.65039,22695.39258,34340.38281,301.782074,458.6749878,700.0211182,1068.004028,1615.996094,7.147500992,7.451928616,6.980296612,6.482567787,7.009604931
NG202100000018,NGGE81FL,NG,2021,18,NG2021MIS,8829.117188,15705.20313,17625.875,35599.41016,54861,25.06334305,24.47917366,23.11288071,20.92399025,23.74708939,32.62480545,32.32995987,32.46316528,32.76886368,33.46770859,11.47847271,10.70855045,11.1421442,11.09986973,10.80056477,1,398.0791016,0.322210431,0.311963052,0.306733668,0.300601572,0.277370185,0,0,0,0,0,34.66564941,8,0,0.052193355,0.025923222,0.099572428,0.192814007,0.250776798,26.26242256,26.3187809,26.37551689,26.74445724,27.71817398,4.410505295,588.1036377,30.56445503,0,16.20230293,0.526403844,0.494531959,0.322386235,0.187670797,0.267933518,0.657732844,0.52399683,0.264526725,0.125360012,0.232808679,32.12065887,32.38658905,32.87656403,32.45681381,32.22543335,26.35429764,27.00086784,27.27912331,26.88941002,26.80425453,20.64218712,21.67803764,21.73441887,21.35694504,21.42486954,2.687277794,19.90003777,20.30760384,20.2878685,20.72005272,21.96864128,4.282465458,4.209548473,4.266058922,4.250520706,4.245052338,107.332901,103.0462646,98.600914,88.93785095,100.8076401,1301.041992,1268.332031,1438.853638,1283.998657,1425.151123,25.94493675,28.40350151,29.99397087,29.43265152,27.67026329,26.03853798,25.33805084,24.66609383,25.04619598,25.80341721,26.46910095,25.77825928,8.403320313,1665.51416,2506.236572,3193.200928,5236.687988,7776.483398,6410.72998,9743.591797,14870.48633,22687.51367,34328.46094,301.7821045,458.6749878,700.0211182,1068.004028,1615.996094,7.158259392,7.152547836,6.907235146,6.491184711,6.994795799
NG202100000019,NGGE81FL,NG,2021,19,NG2021MIS,19749.85352,29431.47461,43088.07422,65493.21484,95495.03906,25.06796455,25.18170166,23.38153648,21.00821114,23.87953568,32.1167984,32.47701263,32.51137543,32.71943283,33.28604126,11.47152805,10.69856834,11.12087727,11.08433151,10.79891491,1,432.8154297,0.301426888,0.282967895,0.280298948,0.277555019,0.253604233,0,0,0,0,0,56.97416687,8,0.454488486,0.053459529,0.024068598,0.084965371,0.163923234,0.255612403,26.21040726,26.40479279,26.51371765,26.89336205,27.67666626,3.024912357,340.4348755,20.26685333,0,12.32738876,0.529585719,0.500316739,0.326256484,0.205336735,0.292488039,0.668758988,0.533124149,0.269231737,0.142523795,0.264369041,32.02517319,32.30629349,32.78871536,32.36558151,32.13671875,26.26219749,26.9269104,27.20125771,26.80364609,26.71484375,20.55364609,21.60772514,21.66783905,21.28125,21.33780479,10.22541046,20.30401611,20.33256912,20.51605797,21.06729126,22.06728935,4.280034542,4.206423759,4.266927242,4.250173569,4.242794991,107.2917557,105.9249115,99.76731873,89.2885437,101.3159714,1323.687866,1301.97876,1473.958618,1284.333984,1436.948975,25.8497982,28.17030144,29.7417202,29.27541924,27.61489105,26.02359962,25.32278824,24.68361855,25.11607361,25.85109138,26.46079445,25.67570496,0.068359375,3318.023926,4696.675293,7022.549316,9634.079102,13536.31152,6392.098633,9715.274414,14827.26855,22621.57617,34228.69141,301.782074,458.6749878,700.0211182,1068.003906,1615.995972,7.157764435,7.331184864,6.952261448,6.492304325,7.006401539
NG202100000020,NGGE81FL,NG,2021,20,NG2021MIS,14262.61719,17253.03516,37061.41797,43019.22266,65676,25.22157097,25.62887001,23.6566143,21.20549393,24.13269997,30.30476379,30.69092369,30.23092651,32.16281509,33.44741821,11.44652748,10.66592884,11.07527542,11.04752636,10.78155422,1,483.9736633,0.350701064,0.321327418,0.283616632,0.25849086,0.228792161,0,0,0,0,0,38.52769089,8,0,0.057066448,0.024007108,0.075495996,0.143006071,0.273654938,25.01767921,25.38613892,25.21479607,26.0720005,27.34814453,4.415036201,510.7215881,27.14842033,0,15.15664291,0.532405734,0.510836005,0.350100726,0.22226961,0.301540971,0.683921278,0.547849357,0.298241466,0.159861103,0.275209695,31.99045181,32.27689743,32.75260544,32.33618546,32.1098671,26.23974228,26.91579819,27.18667603,26.79068375,26.69493675,20.54392433,21.61096573,21.67733002,21.28865814,21.32831383,12.32405567,19.73059273,20.08135414,20.19866562,19.98118782,21.24887276,4.265220165,4.188830853,4.255815983,4.238599777,4.228443146,107.5755463,107.3550034,100.6781998,89.88159943,102.0437469,1310.416626,1302.339233,1463.263062,1259.085693,1404.258057,25.44221497,27.73255348,29.31386185,28.9328289,27.24267387,25.61797905,24.90805054,24.32627869,24.76128387,25.47514915,26.0310936,25.23330688,0.170898438,1640.03186,2753.239746,4504.428223,6328.145508,9309.49707,6412.956055,9746.975586,14875.65039,22695.39258,34340.38281,301.782074,458.6749878,700.0211182,1068.004028,1615.996094,7.153157711,7.382828236,6.965710163,6.483994484,7.008554459
NG202100000021,NGGE81FL,NG,2021,21,NG2021MIS,11926.16992,16523.21875,26440.75391,37195.53516,58449.36719,25.37369728,25.20767403,23.57814026,21.22049713,24.15215302,31.63296127,32.322155,31.84704018,32.68137741,33.52996445,11.43541718,10.65117264,11.06873608,11.03971386,10.76540852,1,426.3212891,0.321575522,0.303046227,0.288120091,0.26599738,0.226560161,0,0,0,0,0,42.08698273,8,0,0.051255915,0.023846405,0.078451268,0.14759177,0.256585181,25.70797539,26.19846725,25.97109604,26.48034859,27.50536728,3.285763979,465.6226501,14.04585552,0,9.63854599,0.525697768,0.50401175,0.329198509,0.204453275,0.289185762,0.658419073,0.538083315,0.273482829,0.141744956,0.261072814,32.10503769,32.36572647,32.85052109,32.44272232,32.21739197,26.35912895,27.01093864,27.28823853,26.90202522,26.81079292,20.66961861,21.71455383,21.78178596,21.40300941,21.4519825,9.930316925,19.78299141,20.07477951,20.09514999,20.27931786,21.48077011,4.252488613,4.174710751,4.238801956,4.230497837,4.217216492,107.9013596,105.2347488,99.94306946,89.77326965,101.8548584,1316.931641,1303.180298,1462.298706,1266.953125,1428.469849,25.72706413,28.16827774,29.72346687,29.1923275,27.49826241,25.88652229,25.18379784,24.54755974,24.96754074,25.69744682,26.30040359,25.51437759,1.282226563,1647.461914,2636.775391,3743.502686,5471.478516,8285.129883,6412.956055,9746.975586,14875.65039,22695.39063,34340.37891,301.782074,458.6749878,700.0211182,1068.003906,1615.995972,7.164471626,7.244627953,6.936537743,6.486847401,7.006453991
NG202100000022,NGGE81FL,NG,2021,22,NG2021MIS,16870.27734,23399.35938,25572.91016,33886.05078,48900.93359,24.92111969,26.21125603,23.69718933,21.08004761,23.98791504,31.94528008,32.76651764,32.49882126,34.25625229,35.08805466,11.47569466,10.70368958,11.1067276,11.07695293,10.81375885,2,490.3818054,0.318194896,0.273904681,0.2706981,0.249165624,0.223032147,0,0,0,0,0,51.94020462,8,0.643560946,0.059251826,0.023911936,0.080151379,0.162129357,0.316745788,25.85555649,26.53971481,26.49518967,27.52071953,28.60864639,4.342296124,409.9468994,34.83826447,3.186168432,14.23867321,0.494668901,0.429760396,0.236703694,0.146034256,0.213781476,0.556438327,0.4082537,0.171126127,0.087762602,0.167268708,31.82205009,32.14422607,32.60989761,32.17556381,31.94765663,26.05776978,26.76475716,27.02842903,26.6144104,26.51675415,20.34635544,21.44053841,21.50316811,21.09861183,21.13389778,5.584838867,19.7658329,20.31291771,20.49156189,20.78518867,22.12923622,4.290798664,4.217882156,4.285503387,4.257465363,4.251996517,106.9315109,110.5559921,101.5543823,89.74757385,101.9965286,1307.000488,1304.396729,1461.813721,1341.33252,1416.668091,25.42789459,27.60452271,29.20363235,28.90586472,27.22808266,25.64229774,24.87244034,24.33436203,24.7780056,25.50166321,26.03856087,25.22317886,2.26171875,3405.048828,4289.23584,4850.597656,5506.948242,7506.967773,4126.874023,5988.874512,8820.15918,13095.74023,19411.31055,194.2255707,281.8580322,415.10849,616.3327637,913.5662842,7.143467426,7.620117188,7.018554688,6.488337517,7.0169487
NG202100000023,NGGE81FL,NG,2021,23,NG2021MIS,4837.929688,9778.764648,15155.76758,24499.96289,39138.66016,24.6166687,25.14347267,23.09144783,20.69344139,23.47671318,28.8782959,28.71305656,29.1014595,29.94534111,30.42246246,11.52569485,10.7696619,11.19908905,11.15125942,10.84917545,1,552.5888672,0.352319688,0.321772218,0.321016848,0.312622935,0.300487071,0,0,0,0,0,39.66348267,8,0.454488486,0.056026626,0.025110805,0.101125509,0.188023746,0.257648975,24.12687492,24.08293343,24.30039787,24.77926826,25.46682167,4.640236855,554.2293701,30.18267059,1.406084776,14.91200161,0.526421189,0.466095686,0.281510085,0.167663455,0.246696934,0.646387339,0.471422911,0.21837315,0.1065972,0.204883069,31.90538216,32.21714401,32.69600677,32.2498703,32.01571274,26.11679649,26.80086899,27.07078934,26.65607643,26.57092094,20.37968826,21.44748306,21.49691963,21.09861183,21.16653633,2.555675745,19.37545395,19.45281219,19.49933624,19.61319351,20.51118088,4.321354389,4.253993034,4.309114456,4.279687405,4.281163216,106.3773422,106.9601593,99.50369263,88.5614624,100.507637,1387.643921,1384.789795,1536.456665,1347.019409,1478.593384,25.04794884,27.37132454,28.91994667,28.5813694,26.83512688,25.27043343,24.53159904,23.87835693,24.35614777,25.09614754,25.65257645,24.93583488,5.921875,834.3087769,1803.506226,2616.851563,4166.358887,6424.264648,3597.400391,5467.645508,8344.618164,12731.16602,19263.51758,174.1177063,264.6394043,403.8876953,616.2009277,932.3731689,7.147703648,7.461019993,6.975846291,6.500490189,7.006323814
NG202100000024,NGGE81FL,NG,2021,24,NG2021MIS,16149.23633,26364.50195,34610.33984,56681.62891,88827.75,24.83844185,24.76825142,23.08689117,20.80945015,23.60873222,30.54712105,30.2187748,31.15235901,31.80298042,32.40594864,11.50208378,10.73927975,11.17090607,11.12573814,10.82504368,1,452.921875,0.336482406,0.301701576,0.293554991,0.274001688,0.261396199,0,0,0,0,0,51.01248932,8,0,0.051138569,0.023889244,0.090632856,0.168862104,0.240096927,25.17588997,25.05804443,25.50781631,26.10175514,26.90751648,4.891668797,531.6934204,37.21273804,0,16.77915955,0.528369427,0.487314999,0.306718469,0.185793236,0.267705649,0.65967083,0.509599268,0.246488184,0.123311572,0.231207833,32.01649475,32.30539703,32.78975677,32.3572197,32.12416077,26.23907661,26.90434074,27.17825508,26.77667809,26.69117546,20.51441002,21.56611633,21.61885262,21.23148155,21.29911804,9.342140198,19.80465889,19.89731407,19.86327553,20.40053177,21.40908623,4.30214119,4.232002258,4.287934303,4.264872551,4.263223648,106.8584747,104.8192978,98.99506378,88.74965668,100.6493073,1344.478271,1322.068359,1474.463989,1314.24939,1444.327148,25.55237961,27.91885757,29.48743439,29.0522995,27.29323387,25.69952774,24.97561073,24.30757332,24.75316048,25.50702477,26.13505554,25.42976379,1.61328125,3055.265381,4615.571289,6200.719727,9193.348633,13875.39453,4718.554688,7171.674805,10945.27539,16698.91992,25267.125,222.1496735,337.6426392,515.303833,786.1855469,1189.576904,7.151737213,7.292831421,6.937588215,6.494720459,6.998980045
NG202100000025,NGGE81FL,NG,2021,25,NG2021MIS,3037.488525,2972.870361,6846.522461,10631.31348,16975.42188,25.81196976,24.62984276,23.59623146,21.34756851,24.32876205,32.30620956,33.19897842,32.33156204,33.26215363,34.1825676,11.39600754,10.59592056,11.0269537,10.99982643,10.71631908,1,309.5693359,0.333548486,0.331229508,0.346418411,0.326553464,0.298991024,0,0,0,0,0,27.39419174,8,0,0.05133228,0.028863436,0.10504923,0.203084275,0.251137823,26.29013062,26.94679642,26.570858,27.12864113,28.34003448,4.5803442,729.4143677,34.06370163,1.190601349,15.8279438,0.510370314,0.475447953,0.301570117,0.177377015,0.260373026,0.615524352,0.490216851,0.242917091,0.116658412,0.227686509,32.36575699,32.57052994,33.07317734,32.68658829,32.46744919,26.63802147,27.24223137,27.53207397,27.16636276,27.08502579,20.96974754,21.97460938,22.04622459,21.68676186,21.75112915,1.438025475,20.27405357,20.69461823,20.81015015,20.99512863,22.49750328,4.213281155,4.131466866,4.191189289,4.204947948,4.18259573,108.7530823,101.7573776,98.89627075,89.76541138,101.7573776,1290.667603,1243.666138,1443.751465,1214.854248,1378.237183,26.25395012,28.94750786,30.53518295,29.85208893,28.00422478,26.327425,25.67670631,24.99827194,25.317173,26.05354691,26.80317688,26.03720093,16.53222656,408.6936646,474.4107056,1008.070923,1563.870605,2406.246338,6413.690918,9748.092773,14877.35547,22697.99219,34344.31641,301.782074,458.6749878,700.0211182,1068.003906,1615.995972,7.192130566,7.010850906,6.900998116,6.496935368,7.01085043
NG202100000026,NGGE81FL,NG,2021,26,NG2021MIS,724.199646,900.2033691,2702.311523,5752.919434,8810.302734,25.52696419,25.47572899,23.79359627,21.42398643,24.39717293,30.24059677,29.65702057,29.32819366,30.96637535,33.18998718,11.4104166,10.61922741,11.02429104,11.00360298,10.74874115,1,503.0341797,0.363483191,0.352550238,0.355099767,0.360442817,0.297343403,0,0,0,0,0,28.07547951,8,0,0.052120391,0.025217798,0.086788468,0.174927846,0.327977091,24.95649147,24.92711067,24.4727478,25.31932449,27.15382385,4.104887009,632.7147217,20.68363571,0,11.46920109,0.528056145,0.51731801,0.352916151,0.227696508,0.301597595,0.670178652,0.55840683,0.302684814,0.165949687,0.275257081,32.08420181,32.35044861,32.82830048,32.42883301,32.2048912,26.35079575,27.01371574,27.28684807,26.90480423,26.80523682,20.67378426,21.73122215,21.80400848,21.42523193,21.45615005,0.185551628,19.67238617,20.19719887,19.61730385,19.67227364,21.11766052,4.238599777,4.158043861,4.229079723,4.217997551,4.203327656,108.1985855,105.9291916,100.6250153,90.36632538,102.5493088,1276.042725,1293.415894,1424.860229,1276.218994,1371.427612,25.10823059,27.48096848,29.00930214,28.63386726,26.87419701,25.25967598,24.53814697,23.97805214,24.349617,25.06998253,25.64176369,24.87868881,8.333007813,103.2336121,143.6544647,330.311554,846.2568359,1248.850098,6414.42334,9749.205078,14879.05371,22700.58398,34348.23828,301.782074,458.6749573,700.0211182,1068.003906,1615.996094,7.154888153,7.240461349,6.934176922,6.474069595,7.002287388
