DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp2010,Night_Land_Surface_Temp2015,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
ET201600000011,ETGE71FL,ET,2016.0,11.0,ET2016DHS,243695.09375,278538.34375,316166.75,105.57500457763672,121.91667175292969,105.31666564941406,90.31666564941406,32.9921875,37.131980895996094,33.257896423339844,26.893299102783203,0.5085893777700571,0.6236497438870944,0.6627164987417368,28.87363624572754,28.781665802001953,28.104999542236328,30.325000762939453,15.341667175292969,14.866666793823242,13.77500057220459,14.583333015441895,7,2395.0,2423.0,2312.0,2230.0,2330.0,2107.0,2095.0,2.2908332347869873,1.6666666269302368,0.8499999642372131,0.7083333134651184,78.0,987.0639038085938,10.0,0.12465330213308334,-9999,-9999,-9999,19.639999389648438,19.6200008392334,19.206666946411133,20.912500381469727,16.329832967122396,0.0,0.7081740061442058,0.0,6.979617309570313,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.21666717529297,23.283334732055664,23.058334350585938,23.850000381469727,15.516666412353516,15.824999809265137,16.133333206176758,16.524999618530273,7.875,8.416666984558105,9.283333778381348,9.266666412353516,11.964474537333505,10.308333396911621,11.5,10.406363487243652,10.458333015441895,10.308333396911621,11.5,3.200000047683716,3.2833333015441895,3.1666667461395264,3.3583333492279053,399482.0489,100621.0688,22051.69987,1174,1365,1112,1189,1174,1322,768,3.9087315877278646,3.0,3.0,3.0,16.882999420166016,15.295999526977539,14.409000396728516,15.60099983215332,15.22700023651123,15.227999687194824,15.77400016784668,16.763999938964844,16.610000610351562,14.59000015258789,14.664999961853027,15.347000122070312,3.3333333333333335,0.0,1439.652622767857,1659.8969029017858,1897.2271205357142,2153.5280412946427,175064.15625,196107.25,217673.390625,239833.734375,13732.803125,15383.515625,17075.257291666665,18813.6125,9.782499313354492,9.403332710266113,9.37833309173584,7.641666412353516
ET201600000012,ETGE71FL,ET,2016.0,12.0,ET2016DHS,174870.34375,199873.09375,226874.453125,121.125,140.8416748046875,135.26666259765625,121.2249984741211,37.55813980102539,42.5717887878418,41.835052490234375,35.567237854003906,0.004132156188671405,0.006324265247736222,0.012128038284106132,24.69161648220486,23.847963121202255,22.604259914822048,24.725555419921875,14.600000381469727,13.808333396911621,12.858333587646484,13.77500057220459,2.0,3901.777777777778,3821.4444444444443,3892.1111111111113,3884.5555555555557,4190.444444444444,4026.8888888888887,4123.333333333333,1.7249999046325684,1.0766665935516357,0.49583330750465393,0.5774999856948853,31.375675675675677,632.5848214285714,11.0,1.27888023853302,0.0,0.262054921277308,0.33190220114346625,16.864546034071182,16.67888895670573,16.137407090928818,17.369813707139755,278.2366492587601,164.06509012803235,29.562657934636118,0.130361027473388,36.29636960916442,0.05184027281674472,0.10199387507005171,0.012459830804304644,0.014584036035971209,0.02644712816585194,0.05578638206828724,0.0059860633178190755,0.007109907540408048,22.67500114440918,22.558334350585938,22.358333587646484,23.191667556762695,15.350000381469727,15.625,15.883333206176758,16.274999618530273,8.074999809265137,8.75,9.5,9.416666984558105,0.08341625316722973,9.670555114746094,10.014073689778646,9.037474738226997,9.509814792209202,9.670555114746094,10.014073689778646,3.2250001430511475,3.308333396911621,3.2333333492279053,3.4083333015441895,334347.3559,35741.77568,10613.94962,981.0,1046.2222222222222,1056.7777777777778,1135.2222222222222,1138.5555555555557,1226.5555555555557,1079.4444444444443,3.282371664946934,0.0,0.0,0.0,18.669750213623047,16.68199920654297,16.11549949645996,18.369251251220703,17.002498626708984,16.666000366210938,17.25149917602539,18.583250045776367,18.00374984741211,16.43524932861328,17.056249618530273,17.19300079345703,177.48517520215634,19.617250673854446,80.40564259383378,92.706444788874,105.96150301608579,120.27609752010724,228505.59375,266616.3125,308241.1875,353743.0,721.0869272237197,841.3515835579515,972.7058625336928,1116.2941374663073,9.930832862854004,10.150833129882812,11.079999923706055,9.604999542236328
ET201600000013,ETGE71FL,ET,2016.0,13.0,ET2016DHS,713.6927490234375,815.7357177734375,925.9354248046875,97.68333435058594,76.45833587646484,94.08333587646484,92.20833587646484,22.4559383392334,16.990741729736328,21.463878631591797,20.528757095336914,0.0,0.0,0.0,35.77605946858724,35.0290273030599,34.7772216796875,33.016805013020836,14.691666603088379,14.0,13.791666984558105,14.308333396911621,7.0,2820.0833333333335,2846.9166666666665,2946.8333333333335,3130.9166666666665,3098.5,3030.1666666666665,3231.3333333333335,0.0,0.0,0.0,0.0,15.815217391304348,384.2459309895833,9.0,0.0,0.0,0.2767753527072098,0.3544210555161751,28.5176518758138,28.410207112630207,28.462570190429688,27.246826171875,0.32095378491144416,4.706333752873808,0.4758745656026482,0.00017037606044426276,0.28294403741405183,0.14592315256595612,0.0683363527059555,0.017063092440366745,0.02139919251203537,0.09745089709758759,0.03891667351126671,0.008838476613163948,0.011242727749049664,35.66666793823242,35.858333587646484,36.016666412353516,36.06666564941406,28.30000114440918,28.83333396911621,29.09166717529297,28.883333206176758,20.975000381469727,21.858333587646484,22.225000381469727,21.758333206176758,0.0,22.147916158040363,21.476842244466145,21.259241739908855,21.79138946533203,22.147916158040363,21.476842244466145,4.349999904632568,4.5,4.383333206176758,4.491666793823242,29817.50093,0,399339.8275,1037.75,1024.9166666666667,934.0833333333334,924.6666666666666,988.5,1017.0833333333334,1035.6666666666667,0.3798041902381003,1.0,0.0,0.0,29.019332885742188,25.494667053222656,26.334999084472656,29.475667317708332,27.6336669921875,25.38866678873698,26.296000162760418,29.96233367919922,26.744667053222656,26.85833231608073,26.281667073567707,24.91466522216797,653.9782016348773,204.62942779291552,0.2884323079208906,0.3325579441264871,0.3801066626172922,0.4314562104662366,1248.55419921875,1613.839599609375,2066.708984375,2627.376953125,3.9894054942949593,5.156571972922343,6.60359013113079,8.395048136282357,6.434999942779541,5.809166431427002,6.616666316986084,6.364999771118164
ET201600000014,ETGE71FL,ET,2016.0,14.0,ET2016DHS,3022.611328125,3454.78076171875,3921.4951171875,104.9416732788086,110.6500015258789,100.20833587646484,94.91667175292969,30.865196228027344,31.68973731994629,29.473039627075195,26.488372802734375,0.0,0.0,0.0,29.709999084472656,29.0766658782959,27.2549991607666,31.71666717529297,15.133334159851074,14.341667175292969,13.391666412353516,14.291666984558105,7,2219.0,2208.0,2216.0,2395.0,2642.0,2489.0,2541.0,0.7008333206176758,0.35999998450279236,0.0925000011920929,0.18083332479000092,36.25,719.3095092773438,10,0.0,0.0,0.2928654541088359,0.36599499339291736,21.19727325439453,21.06166648864746,19.725833892822266,22.888334274291992,229.14291381835938,289.87872314453125,63.569461822509766,0.0068058231845498085,62.27344512939453,0.038644615560770035,0.08553612977266312,0.003919127397239208,0.008523862808942795,0.018697917461395264,0.04577963054180145,0.001877503702417016,0.004128428176045418,25.483333587646484,25.33333396911621,25.15833282470703,25.950000762939453,17.891666412353516,18.133333206176758,18.441667556762695,18.79166603088379,10.350000381469727,10.991666793823242,11.766666412353516,11.658333778381348,0.0,12.196666717529297,14.0600004196167,12.684545516967773,13.046667098999023,12.196666717529297,14.0600004196167,3.4000000953674316,3.491666793823242,3.4000000953674316,3.5833334922790527,389895.0169,14260.11489,9299.522401,1008.0,1023.0,1018.0,1039.0,1107.0,1223.0,822.0,4.847665786743164,0.0,0.0,0.0,19.490999221801758,17.648000717163086,17.51300048828125,19.062999725341797,18.415000915527344,17.929000854492188,18.881999969482422,19.576000213623047,19.347999572753906,17.855998992919922,18.034000396728516,18.093000411987305,239.9375,81.75,33.29232991536458,38.38553466796875,43.8738525390625,49.80087890625,2946.8388671875,3438.32470703125,3975.123291015625,4561.94140625,216.0389862060547,252.0708770751953,291.4247131347656,334.44561767578125,10.645833015441895,8.882499694824219,9.335000038146973,8.139166831970215
ET201600000015,ETGE71FL,ET,2016.0,15.0,ET2016DHS,356073.25,406984.21875,461964.6875,105.57500457763672,121.91667175292969,105.31666564941406,90.31666564941406,32.9921875,37.131980895996094,33.257896423339844,26.893299102783203,0.5347137451171875,0.5747901109548715,0.6254109602708083,27.67727279663086,27.06333351135254,25.920000076293945,28.616666793823242,15.341667175292969,14.866666793823242,13.77500057220459,14.583333015441895,7.0,1810.0,1768.0,1699.0,1800.0,1808.0,1685.0,1758.0,2.2908332347869873,1.6666666269302368,0.8499999642372131,0.7083333134651184,86.0,987.0639038085938,10,0.0,-9999,-9999,-9999,19.110000610351562,18.75083351135254,18.050832748413086,20.27916717529297,0.7226929346720378,0.0,0.1248017946879069,0.0,0.4176102956136068,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23.21666717529297,23.283334732055664,23.058334350585938,23.850000381469727,15.516666412353516,15.824999809265137,16.133333206176758,16.524999618530273,7.875,8.416666984558105,9.283333778381348,9.266666412353516,12.671710205078124,10.181666374206543,11.941666603088379,10.54272747039795,10.438333511352539,10.181666374206543,11.941666603088379,3.200000047683716,3.2833333015441895,3.1666667461395264,3.3583333492279053,395046.1714,94568.96102,21907.43452,1180.0,1428.0,1117.0,1214.0,1234.0,1388.0,797.0,2.333531697591146,3.0,3.0,3.0,16.81100082397461,14.906000137329102,14.24899959564209,15.565999984741211,15.072000503540039,14.932999610900879,15.805999755859375,16.6510009765625,16.764999389648438,14.420999526977539,14.61400032043457,15.085000038146973,9.133333333333333,0.0,1837.4052734375,2118.499441964286,2421.4001116071427,2748.5128348214284,150194.09375,168247.34375,186750.03125,205762.15625,11781.623958333334,13197.767708333333,14649.167708333332,16140.529166666667,9.782499313354492,9.403332710266113,9.37833309173584,7.641666412353516
ET201600000016,ETGE71FL,ET,2016.0,16.0,ET2016DHS,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
ET201600000017,ETGE71FL,ET,2016.0,17.0,ET2016DHS,1164.6927490234375,1331.21923828125,1511.056884765625,120.05000305175781,108.41666412353516,128.83334350585938,113.6500015258789,31.52297592163086,28.03879165649414,33.903507232666016,29.392240524291992,0.0003035355558884995,0.004186334886721202,0.00866803526878357,31.2154541015625,31.713333129882812,30.8799991607666,30.296667098999023,13.366666793823242,12.800000190734863,12.575000762939453,12.908333778381348,7.0,2899,2973,3020,3125,3161,3011,3138,0.0,0.0,0.0,0.0,27.0,650.4805297851562,9,0.0,0.0,0.22507890881488404,0.2760122245907753,23.159090042114258,23.61750030517578,23.467500686645508,23.09833335876465,25.512764485677085,24.732965087890626,1.8879458109537761,0.006148515641689301,1.080896504720052,0.1255008578300476,0.0742473304271698,0.011905612424015999,0.00860771257430315,0.07840728014707565,0.0391591377556324,0.00572054460644722,0.004163264762610197,29.191667556762695,29.45833396911621,29.63333511352539,29.700000762939453,22.483333587646484,23.03333282470703,23.316667556762695,23.225000381469727,15.825000762939453,16.65833282470703,17.058334350585938,16.791667938232422,0.0807949266126079,16.05500030517578,15.899999618530273,15.102726936340332,15.521666526794434,16.05500030517578,15.899999618530273,3.808333396911621,3.866666793823242,3.799999952316284,3.866666793823242,58054.84369,171936.4806,176629.3446,1196.0,995.0,1163.0,1269.0,1140.0,1198.0,1259.0,1.560198974609375,0.0,0.0,0.0,22.969999313354492,19.972999572753906,20.54800033569336,22.871999740600586,21.634000778198242,19.81599998474121,20.670000076293945,23.572999954223633,22.187000274658203,18.97800064086914,20.35700035095215,20.243000030517578,292.06666666666666,31.866666666666667,20.194043840680802,23.283416748046875,26.612450735909597,30.207589285714285,408.6247253417969,477.75653076171875,553.4722290039062,636.478271484375,32.12154541015625,37.55591634114583,43.50784912109375,50.032861328125,7.000833034515381,7.298333168029785,7.820833206176758,8.749166488647461
ET201600000018,ETGE71FL,ET,2016.0,18.0,ET2016DHS,59744.00390625,68286.1328125,77511.0625,110.78333282470703,93.21666717529297,84.29166412353516,72.2750015258789,29.281938552856445,24.2646427154541,22.832956314086914,18.336151123046875,0.001792722296985713,0.005343296311118386,0.011526565660129894,28.186363220214844,27.861665725708008,26.991666793823242,28.75666618347168,15.341667175292969,14.991666793823242,14.058333396911621,14.699999809265137,7,2212.0,2283.0,2404.0,2558.0,2566.0,2578.0,2630.0,0.38499999046325684,0.23749998211860657,0.01916666515171528,0.05499999597668648,62.4,611.3305053710938,8.0,0.0,0.0,0.24268727300849552,0.3079771109305265,19.9654541015625,19.47083282470703,19.02916717529297,20.449167251586914,129.3033447265625,96.16736653645833,31.429642740885416,0.07820185820261637,142.52838541666668,0.02938869222998619,0.04735925421118736,0.005241038277745247,0.003854673355817795,0.014781448058784008,0.024000439792871475,0.0025757572147995234,0.0019088954431936145,26.46666717529297,26.5,26.46666717529297,27.041667938232422,18.766666412353516,18.975000381469727,19.40833282470703,19.67500114440918,11.125,11.508333206176758,12.408333778381348,12.341667175292969,2.2843745497406505,11.066666603088379,12.141666412353516,11.744544982910156,11.079999923706055,11.066666603088379,12.141666412353516,3.7833333015441895,3.8416666984558105,3.691666841506958,3.941666841506958,236356.6647,91954.34783,17626.3672,1092.0,1030.0,1261.0,1355.0,1107.0,1268.0,780.0,9.767714436848959,1.0,1.0,1.0,17.01300048828125,16.04599952697754,13.996000289916992,14.656000137329102,13.918000221252441,16.656999588012695,18.645000457763672,15.965999603271484,18.514999389648438,14.847000122070312,14.918999671936035,15.973999977111816,33.8,20.133333333333333,620.2402954101562,715.1273193359375,817.3753662109375,927.796630859375,35514.40234375,39703.5078125,43981.52734375,48361.92578125,2803.949739583333,3134.6901041666665,3472.4505208333335,3818.29375,7.450833320617676,6.404999732971191,6.546666622161865,5.757500171661377
ET201600000019,ETGE71FL,ET,2016.0,19.0,ET2016DHS,212178.8125,242515.875,275277.9375,87.96666717529297,107.61666870117188,92.83333587646484,81.89167022705078,26.389999389648438,31.34465980529785,28.060453414916992,23.28672981262207,0.6497327940804618,0.7223743030003139,0.7866462979997907,29.329999923706055,28.915000915527344,27.6733341217041,30.523332595825195,15.433333396911621,14.875,13.841667175292969,14.708333969116211,7.0,1438,1483,1447,1573,1624,1504,1526,1.0699999332427979,0.6183333396911621,0.22749999165534973,0.23416665196418762,89.46666666666667,907.2272338867188,9,0.47576990723609924,-9999,-9999,-9999,20.040000915527344,19.78499984741211,19.361665725708008,21.321666717529297,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24.95833396911621,24.975000381469727,24.75,25.600000381469727,17.20833396911621,17.5,17.80000114440918,18.225000381469727,9.52500057220459,10.100000381469727,10.908333778381348,10.891666412353516,22.11663818359375,11.050000190734863,12.119999885559082,10.75,10.654999732971191,11.050000190734863,12.119999885559082,3.3333334922790527,3.433333396911621,3.308333396911621,3.5166666507720947,395470.9245,92806.58455,19656.74773,1180,1428,1117,1214,1234,1388,797,1.6237752278645834,3.0,3.0,3.0,18.482999801635742,16.040000915527344,15.487000465393066,17.156999588012695,16.035999298095703,16.18600082397461,17.68199920654297,18.285999298095703,18.678998947143555,15.840999603271484,16.22599983215332,16.54199981689453,11.733333333333333,0.0,1105.2052176339287,1274.2843191964287,1456.4799107142858,1653.2392578125,62407.5,69908.96875,77596.921875,85496.6875,4895.0984375,5483.4953125,6086.521354166666,6706.160416666667,9.404999732971191,8.994166374206543,9.054166793823242,7.446666717529297
ET201600000020,ETGE71FL,ET,2016.0,20.0,ET2016DHS,153930.859375,175939.71875,199707.8125,108.99166870117188,112.70833587646484,109.57499694824219,110.01667022705078,30.416278839111328,30.599546432495117,30.79391098022461,29.14348793029785,0.000271322700796248,0.0012553295568574832,0.00971676805351354,31.868728637695312,30.553668212890624,29.26966552734375,31.124667358398437,16.733333587646484,15.933333396911621,15.108333587646484,15.90000057220459,2.0,2486.5,2663.6,2753.1,2867.3,3038.3,2941.2,3051.2,0.4649999737739563,0.3424999713897705,0.040833331644535065,0.125,37.070460704607044,597.4964599609375,11.0,0.4690686861673991,0.0,0.27539940537132157,0.34964481403099573,23.384182739257813,22.972332763671876,22.147250366210937,23.39608154296875,121.35400390625,141.83535368546197,9.544750711192256,0.14068371316661005,21.77490765115489,0.10515076773507255,0.10741695335933141,0.02012882488114493,0.020648820059640065,0.05837142467498779,0.05921655467578343,0.009796235178198134,0.010134328688893999,27.350000381469727,27.25,27.08333396911621,27.791667938232422,18.95833396911621,19.266666412353516,19.5,19.825000762939453,10.616666793823242,11.316666603088379,11.975000381469727,11.891666412353516,0.12171496970474356,15.024833679199219,15.667500305175782,14.899636840820312,15.391000366210937,15.024833679199219,15.667500305175782,3.5833334922790527,3.683333396911621,3.558333396911621,3.7750000953674316,268867.9795,66469.32853,27507.86364,932.2,973.9,1039.3,976.6,1311.4,1254.8,1143.0,2.061497563901155,0.0,0.0,0.0,21.126665751139324,19.46999994913737,20.20366668701172,21.588999430338543,21.11333465576172,19.520668029785156,20.095333099365234,21.60466766357422,20.825998942057293,20.19933319091797,20.436002095540363,20.09433364868164,248.26902173913044,38.52445652173913,67.6791257140457,78.03297211021506,89.19003066196237,101.23892179099462,122541.5,142979.4375,165301.5625,189703.953125,389.7038892663044,454.7002377717391,525.6885614809783,603.2924592391304,8.675832748413086,8.514166831970215,9.373332977294922,8.685832977294922
ET201600000021,ETGE71FL,ET,2016.0,21.0,ET2016DHS,46786.203125,53475.640625,60699.7890625,82.09166717529297,105.18333435058594,107.38333129882812,101.30000305175781,22.594036102294922,27.986696243286133,29.487415313720703,26.541484832763672,0.0,1.7595923598556274e-05,9.62835835394752e-05,25.308363342285155,23.26316680908203,22.90433349609375,23.988665771484374,15.908333778381348,15.116666793823242,14.116666793823242,15.041666984558105,2.0,3213.6,3213.2,3273.4,3424.3,3649.8,3500.0,3639.4,0.3533332943916321,0.23083333671092987,0.0008333332953043282,0.11083333194255829,38.17213114754098,603.8815569196429,11.0,0.0,0.0,0.2946676054516717,0.3820125815230871,17.578182983398438,17.045500183105467,16.955831909179686,17.840666198730467,103.92556895380434,42.19734523607337,21.53857952615489,0.04593596769415814,12.29950481912364,0.08147450536489487,0.06879673153162003,0.007769337389618158,0.0044503421522676945,0.043788012117147446,0.036094099283218384,0.003712165169417858,0.002142410259693861,26.016666412353516,25.941667556762695,25.666667938232422,26.433334350585938,18.033334732055664,18.358333587646484,18.58333396911621,18.883333206176758,10.108333587646484,10.825000762939453,11.550000190734863,11.391667366027832,0.019405494890579564,11.007333374023437,11.692666625976562,9.84800033569336,10.827833557128907,11.007333374023437,11.692666625976562,3.633333444595337,3.758333444595337,3.6416666507720947,3.816666603088379,200579.0857,38592.71423,58337.11959,915.4,1063.5,1000.5,873.2,1029.4,1148.9,1076.9,2.319175554358441,0.0,0.0,0.0,18.745333353678387,17.136333465576172,17.701666514078777,19.54266611735026,18.56066640218099,17.1663335164388,17.39666748046875,19.071333567301433,18.167332967122395,17.308333079020183,17.675333658854168,17.931666056315105,279.74184782608694,62.43478260869565,24.107170534517426,27.795188924262735,31.769311327077748,36.061107154825734,56199.78515625,65939.703125,76660.8046875,88469.328125,178.3539402173913,209.2642875339674,243.2884680706522,280.76365064538044,8.720000267028809,9.555832862854004,12.4399995803833,9.962499618530273
ET201600000022,ETGE71FL,ET,2016.0,22.0,ET2016DHS,9133.560546875,10439.466796875,11849.759765625,51.44166946411133,38.141666412353516,52.150001525878906,49.31666564941406,9.600311279296875,6.9665141105651855,9.762870788574219,8.754437446594238,0.0,0.0,4.227474483121542e-06,38.61181640625,36.82227117365057,35.34090909090909,38.44575916637074,15.725000381469727,15.133333206176758,13.983333587646484,15.033333778381348,7.0,1451.3636363636363,1358.8181818181818,1465.1818181818182,1558.6363636363637,1673.5454545454545,1653.8181818181818,1764.909090909091,0.02500000037252903,0.0,0.0,0.0,22.764227642276424,632.061328125,3.0,0.0,0.0,0.2775197881228616,0.359998336613136,27.588018243963067,26.745982776988637,25.93015081232244,27.872802734375,15.240611200747283,0.6173523612644362,17.120207413383152,0.002770350679107334,38.44605553668478,0.03827527591160366,0.04073642407144819,0.007047676614352635,0.006988368396248136,0.021121604101998464,0.021697344524519786,0.0035676644848925726,0.0035678244062832425,30.33333396911621,30.291667938232422,30.008333206176758,31.05000114440918,22.433334350585938,22.683334350585938,22.983333587646484,23.5,14.608333587646484,15.158333778381348,16.024999618530273,16.016666412353516,0.0,16.51939530806108,17.299847689541902,16.564214533025567,16.66969715465199,16.51939530806108,17.299847689541902,5.358333587646484,5.474999904632568,5.3416666984558105,5.633333683013916,62725.97712,290229.8074,205599.7645,416.1,294.9,450.2,365.5,427.2,583.3,292.1,1.0946207461149797,0.0,0.0,0.0,22.93324851989746,22.324499130249023,20.348499298095703,21.944499969482422,20.542999267578125,21.886999130249023,22.4375,22.717500686645508,22.414501190185547,20.957250595092773,22.64349937438965,22.453500747680664,181.26902173913044,97.03532608695652,2.8133329892869243,3.243728430936653,3.7075135766006095,4.208370384485095,9419.248046875,10878.216796875,12448.4658203125,14140.498046875,30.104362156080164,34.76730213994565,39.785888671875,45.19370435631794,5.139166831970215,4.388333320617676,5.016666412353516,4.490833282470703
ET201600000023,ETGE71FL,ET,2016.0,23.0,ET2016DHS,52780.20703125,60326.65625,68476.3359375,122.35000610351562,135.4583282470703,119.08333587646484,115.64167022705078,39.047874450683594,42.00258255004883,38.413978576660156,34.95465850830078,0.0,1.0001548127127955e-06,0.00038830678050334635,24.29436492919922,24.482000732421874,22.952665710449217,24.82566680908203,14.341667175292969,13.758333206176758,12.833333969116211,13.583333015441895,7.0,3254.1,3239.5,3307.7,3390.1,3493.4,3346.1,3398.6,1.0999999046325684,0.6775000095367432,0.24833333492279053,0.30250000953674316,34.218666666666664,725.3497314453125,10.0,0.0,0.0,0.25498231378903286,0.32576042537000527,15.705455017089843,16.203250122070312,14.837832641601562,16.58625030517578,136.49711458333334,68.07938541666667,14.464796875,0.021418937683105467,42.23749739583333,0.05019613107045492,0.05571905771891276,0.005947142218550046,0.005052940299113591,0.02542350689570109,0.028117984533309937,0.002831206346551577,0.002428563932577769,23.266666412353516,23.28333282470703,23.075000762939453,23.83333396911621,16.058334350585938,16.375,16.641666412353516,17.016666412353516,8.925000190734863,9.52500057220459,10.241666793823242,10.25,0.0,6.722999572753906,8.346833038330079,7.116545104980469,7.92449951171875,6.722999572753906,8.346833038330079,3.133333444595337,3.2250001430511475,3.0999999046325684,3.308333396911621,380006.7032,140850.3259,22461.84957,1242.2,1349.8,1083.4,1187.5,1266.1,1436.3,937.7,3.026716796875,0.0,0.0,0.0,17.38825035095215,14.791250228881836,15.034749984741211,16.04199981689453,15.610000610351562,14.905500411987305,15.479000091552734,17.215499877929688,17.001251220703125,15.30525016784668,15.326000213623047,15.229000091552734,607.9013333333334,56.18666666666667,25.248579545454547,29.111218457553477,33.27350538937166,37.76850246490642,48617.359375,57043.1328125,66317.6796875,76533.1953125,152.47122916666666,178.89570833333335,207.98204166666667,240.01941666666667,8.870833396911621,9.248332977294922,9.539999961853027,8.338333129882812
